,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.7727272727272727,0.7346938775510203,0.8043478260869565,0.7356321839080461,0.782608695652174,0.7032967032967032,0.8131868131868132,0.782608695652174,0.7872340425531915,0.8247422680412372
1,0.7777777777777778,0.7216494845360826,0.8444444444444444,0.8409090909090908,0.8260869565217391,0.7872340425531915,0.7777777777777778,0.8666666666666666,0.8571428571428571,0.8260869565217391
2,0.7073170731707318,0.6590909090909092,0.7529411764705882,0.7710843373493975,0.7560975609756099,0.6896551724137931,0.7294117647058824,0.8089887640449438,0.761904761904762,0.7142857142857143
3,0.6666666666666667,0.7586206896551724,0.7710843373493975,0.725,0.7142857142857143,0.6436781609195402,0.7142857142857143,0.7209302325581396,0.7294117647058824,0.6744186046511628
4,0.6419753086419753,0.6744186046511628,0.6923076923076924,0.6835443037974683,0.6913580246913581,0.5897435897435898,0.6419753086419753,0.6744186046511628,0.6913580246913581,0.7142857142857143
5,0.7073170731707318,0.688888888888889,0.75,0.7200000000000001,0.759493670886076,0.6823529411764706,0.7710843373493975,0.7560975609756099,0.725,0.7848101265822786
6,0.7058823529411764,0.7551020408163265,0.8181818181818182,0.7710843373493975,0.7954545454545455,0.7391304347826085,0.7692307692307693,0.7640449438202247,0.7906976744186046,0.7628865979381443
7,0.813953488372093,0.7835051546391754,0.8409090909090909,0.8372093023255814,0.8604651162790696,0.7865168539325842,0.7816091954022989,0.8,0.8181818181818182,0.8118811881188118
8,0.6987951807228915,0.7422680412371134,0.7906976744186046,0.7692307692307693,0.7692307692307693,0.7311827956989247,0.7608695652173914,0.8085106382978724,0.8131868131868132,0.7999999999999999
9,0.7160493827160495,0.688888888888889,0.7692307692307693,0.6835443037974683,0.7654320987654321,0.6896551724137931,0.6829268292682927,0.7294117647058824,0.7228915662650603,0.7857142857142858
10,0.7142857142857143,0.6956521739130435,0.7901234567901234,0.7654320987654321,0.7380952380952381,0.7272727272727272,0.7441860465116279,0.8222222222222223,0.776470588235294,0.8387096774193549
11,0.776470588235294,0.7415730337078652,0.8235294117647058,0.6753246753246753,0.6913580246913581,0.7032967032967032,0.6585365853658538,0.7058823529411764,0.7073170731707318,0.795698924731183
12,0.6341463414634146,0.6506024096385542,0.6923076923076924,0.6666666666666667,0.6753246753246753,0.65,0.6578947368421053,0.6666666666666667,0.6753246753246753,0.7
13,0.7674418604651162,0.7142857142857143,0.8181818181818182,0.7804878048780488,0.7640449438202247,0.6444444444444444,0.776470588235294,0.8043478260869565,0.7857142857142858,0.782608695652174
14,0.7727272727272727,0.782608695652174,0.8505747126436782,0.8235294117647058,0.8409090909090908,0.7741935483870968,0.7912087912087912,0.8,0.8666666666666666,0.8666666666666666
15,0.7341772151898734,0.7311827956989247,0.7901234567901234,0.7951807228915664,0.7999999999999999,0.6419753086419753,0.7999999999999999,0.7951807228915664,0.7951807228915664,0.8172043010752688
16,0.7073170731707318,0.7045454545454546,0.7560975609756099,0.75,0.7999999999999999,0.6913580246913581,0.7710843373493975,0.7073170731707318,0.7857142857142858,0.746987951807229
17,0.641025641025641,0.6966292134831461,0.7469879518072289,0.7250000000000001,0.7469879518072289,0.674698795180723,0.6987951807228916,0.7441860465116279,0.7619047619047619,0.7835051546391754
18,0.7912087912087912,0.7524752475247525,0.795698924731183,0.7912087912087912,0.7916666666666667,0.6666666666666666,0.782608695652174,0.7843137254901961,0.8125,0.792079207920792
19,0.7578947368421053,0.7835051546391751,0.8351648351648352,0.8,0.795698924731183,0.7010309278350515,0.7692307692307693,0.8172043010752688,0.782608695652174,0.7692307692307693
20,0.7356321839080461,0.7578947368421053,0.8235294117647058,0.7380952380952381,0.7906976744186046,0.6990291262135923,0.7586206896551724,0.7777777777777778,0.7999999999999999,0.8314606741573034
21,0.6493506493506493,0.6813186813186812,0.7160493827160495,0.7073170731707318,0.7142857142857143,0.6597938144329897,0.7228915662650603,0.7529411764705882,0.7142857142857143,0.7865168539325844
22,0.7317073170731708,0.7142857142857143,0.7804878048780488,0.7058823529411764,0.75,0.6292134831460675,0.6896551724137931,0.7380952380952381,0.7317073170731708,0.8125
23,0.6117647058823529,0.6304347826086957,0.6904761904761905,0.7228915662650603,0.7073170731707318,0.6808510638297872,0.6823529411764706,0.6896551724137931,0.6896551724137931,0.7777777777777778
24,0.7692307692307693,0.7499999999999999,0.8222222222222223,0.7529411764705882,0.7906976744186046,0.6881720430107526,0.7640449438202247,0.7640449438202247,0.7640449438202247,0.7551020408163265
25,0.7906976744186046,0.7708333333333333,0.8837209302325583,0.8292682926829269,0.853932584269663,0.75,0.8045977011494252,0.8444444444444444,0.8705882352941177,0.8085106382978724
26,0.7674418604651162,0.7415730337078652,0.8181818181818182,0.7317073170731708,0.7710843373493975,0.7356321839080461,0.7356321839080461,0.761904761904762,0.7710843373493975,0.7529411764705882
27,0.7529411764705882,0.711111111111111,0.7619047619047619,0.7073170731707318,0.8045977011494252,0.7640449438202246,0.7356321839080461,0.711111111111111,0.7415730337078651,0.7789473684210526
28,0.6590909090909092,0.6875,0.7142857142857143,0.6904761904761905,0.7333333333333332,0.688888888888889,0.6966292134831461,0.7356321839080461,0.711111111111111,0.7741935483870968
29,0.7407407407407407,0.7674418604651162,0.8148148148148148,0.7560975609756099,0.7441860465116279,0.674698795180723,0.7317073170731708,0.7415730337078652,0.7727272727272727,0.7912087912087912
