,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.6904761904761905,0.723404255319149,0.7045454545454545,0.7469879518072289,0.7727272727272727,0.711111111111111,0.7191011235955055,0.7727272727272727,0.7333333333333334,0.7126436781609196
1,0.76,0.787878787878788,0.7789473684210526,0.8043478260869565,0.8282828282828283,0.7254901960784313,0.7526881720430109,0.8333333333333334,0.8297872340425532,0.8541666666666667
2,0.746987951807229,0.7294117647058824,0.7142857142857143,0.7710843373493975,0.776470588235294,0.6976744186046512,0.7441860465116279,0.7674418604651162,0.7317073170731708,0.8602150537634409
3,0.7804878048780488,0.8048780487804877,0.7948717948717949,0.8354430379746834,0.8292682926829269,0.7529411764705882,0.825,0.8192771084337348,0.8395061728395062,0.8148148148148148
4,0.7865168539325844,0.7586206896551724,0.775,0.8048780487804877,0.761904761904762,0.674698795180723,0.776470588235294,0.75,0.7999999999999999,0.8260869565217391
5,0.7380952380952381,0.776470588235294,0.759493670886076,0.7710843373493975,0.813953488372093,0.7341772151898734,0.7380952380952381,0.7727272727272727,0.7674418604651162,0.8089887640449438
6,0.7228915662650603,0.7586206896551724,0.7674418604651162,0.7160493827160495,0.6904761904761905,0.6818181818181819,0.7317073170731708,0.7710843373493975,0.7654320987654321,0.8
7,0.7674418604651162,0.746987951807229,0.746987951807229,0.775,0.7857142857142858,0.7441860465116279,0.8048780487804877,0.7954545454545455,0.7951807228915664,0.8181818181818182
8,0.7032967032967032,0.7674418604651162,0.7906976744186046,0.8333333333333333,0.7804878048780488,0.6966292134831461,0.7816091954022988,0.7727272727272727,0.7999999999999999,0.7816091954022988
9,0.7142857142857143,0.7857142857142857,0.7654320987654322,0.8095238095238095,0.8181818181818182,0.691358024691358,0.7619047619047619,0.7777777777777778,0.8181818181818182,0.7640449438202246
10,0.723404255319149,0.6829268292682927,0.6585365853658536,0.6987951807228916,0.6666666666666666,0.7045454545454545,0.7142857142857143,0.7058823529411764,0.7142857142857143,0.7640449438202246
11,0.7999999999999999,0.7826086956521738,0.8089887640449439,0.8089887640449439,0.8695652173913044,0.7906976744186047,0.8314606741573034,0.8602150537634409,0.8444444444444444,0.8453608247422681
12,0.7529411764705882,0.7727272727272727,0.7857142857142858,0.825,0.7951807228915664,0.7560975609756099,0.7951807228915664,0.8292682926829269,0.7951807228915664,0.8314606741573034
13,0.7555555555555555,0.7912087912087912,0.7073170731707318,0.776470588235294,0.8636363636363636,0.7906976744186046,0.8045977011494252,0.7999999999999999,0.7906976744186046,0.8604651162790697
14,0.7415730337078652,0.7472527472527473,0.7865168539325844,0.7640449438202247,0.7865168539325844,0.7209302325581396,0.7865168539325844,0.7727272727272727,0.7692307692307693,0.7157894736842104
15,0.7045454545454546,0.7608695652173914,0.7586206896551724,0.8192771084337348,0.8089887640449438,0.717391304347826,0.7586206896551724,0.7578947368421053,0.7865168539325844,0.7959183673469389
16,0.8351648351648352,0.853932584269663,0.8409090909090908,0.8705882352941177,0.8837209302325583,0.8387096774193549,0.8764044943820224,0.8791208791208792,0.8965517241379309,0.8602150537634409
17,0.6842105263157895,0.7848101265822786,0.763157894736842,0.7532467532467533,0.775,0.6818181818181819,0.7012987012987013,0.7532467532467533,0.7792207792207793,0.7272727272727272
18,0.6835443037974683,0.674698795180723,0.6233766233766235,0.6829268292682927,0.7142857142857143,0.6582278481012658,0.7,0.746987951807229,0.6987951807228915,0.761904761904762
19,0.7045454545454545,0.8,0.7674418604651163,0.7472527472527473,0.7826086956521738,0.7083333333333333,0.7608695652173912,0.7472527472527473,0.7692307692307692,0.7959183673469387
20,0.7586206896551724,0.7173913043478262,0.7272727272727273,0.7586206896551724,0.7191011235955055,0.627906976744186,0.7586206896551724,0.7692307692307692,0.7608695652173912,0.76
21,0.7500000000000001,0.7857142857142857,0.8095238095238095,0.8,0.8314606741573034,0.7674418604651163,0.7727272727272727,0.7912087912087913,0.7777777777777778,0.7959183673469387
22,0.6947368421052631,0.717391304347826,0.7415730337078652,0.7710843373493975,0.7640449438202247,0.711111111111111,0.7333333333333332,0.8,0.8181818181818182,0.8247422680412372
23,0.7777777777777778,0.782608695652174,0.7954545454545455,0.8372093023255814,0.8172043010752688,0.7692307692307693,0.813953488372093,0.8275862068965518,0.8181818181818182,0.7954545454545455
24,0.7356321839080461,0.7526881720430109,0.7380952380952381,0.7951807228915664,0.8089887640449438,0.6666666666666666,0.8,0.8505747126436782,0.8351648351648352,0.7954545454545455
25,0.6913580246913581,0.761904761904762,0.7272727272727272,0.7027027027027025,0.7435897435897436,0.6428571428571428,0.75,0.7560975609756099,0.763157894736842,0.7727272727272727
26,0.7710843373493975,0.7272727272727272,0.7532467532467533,0.7560975609756099,0.7951807228915664,0.7857142857142858,0.7560975609756099,0.7906976744186046,0.7804878048780488,0.7857142857142858
27,0.7088607594936709,0.759493670886076,0.7435897435897436,0.75,0.7407407407407407,0.746987951807229,0.7088607594936709,0.725,0.75,0.8048780487804877
28,0.8089887640449438,0.7789473684210526,0.7865168539325844,0.8275862068965518,0.8351648351648352,0.7954545454545455,0.7954545454545455,0.8131868131868132,0.8089887640449438,0.8636363636363636
29,0.7816091954022989,0.7727272727272727,0.7710843373493975,0.7764705882352942,0.8045977011494252,0.8222222222222222,0.7816091954022989,0.8222222222222222,0.7816091954022989,0.8125
