,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.5714285714285715,0.7228915662650603,0.725,0.8048780487804877,0.7749999999999999,0.5853658536585366,0.6666666666666667,0.7951807228915663,0.7499999999999999,0.7294117647058823
1,0.7435897435897435,0.7848101265822786,0.7948717948717948,0.7012987012987012,0.7105263157894737,0.7012987012987012,0.7792207792207793,0.7179487179487181,0.736842105263158,0.7142857142857143
2,0.7397260273972602,0.7272727272727273,0.7567567567567567,0.7631578947368421,0.7297297297297297,0.6842105263157895,0.7948717948717948,0.7733333333333334,0.8108108108108109,0.7692307692307694
3,0.6578947368421052,0.7435897435897435,0.7567567567567567,0.684931506849315,0.7532467532467532,0.6842105263157895,0.736842105263158,0.7594936708860759,0.736842105263158,0.72
4,0.7407407407407408,0.8,0.7792207792207793,0.775,0.8,0.7012987012987013,0.7560975609756099,0.7804878048780488,0.7804878048780488,0.7560975609756099
5,0.6666666666666666,0.7234042553191489,0.74468085106383,0.7526881720430109,0.7111111111111111,0.6666666666666666,0.7142857142857143,0.7021276595744681,0.7368421052631579,0.6808510638297872
6,0.7228915662650603,0.7727272727272727,0.7857142857142857,0.7764705882352941,0.7764705882352941,0.6976744186046512,0.7906976744186046,0.8333333333333334,0.8571428571428571,0.7848101265822786
7,0.6666666666666666,0.75,0.7323943661971831,0.7837837837837839,0.8,0.6933333333333332,0.75,0.7567567567567567,0.7605633802816902,0.7945205479452054
8,0.7777777777777778,0.8266666666666665,0.8378378378378378,0.883116883116883,0.9,0.767123287671233,0.821917808219178,0.8571428571428571,0.8378378378378378,0.868421052631579
9,0.8311688311688312,0.7407407407407408,0.7749999999999999,0.7654320987654322,0.8048780487804877,0.7733333333333334,0.810126582278481,0.7857142857142858,0.7749999999999999,0.7654320987654322
10,0.7837837837837839,0.8717948717948718,0.8,0.8266666666666665,0.8571428571428571,0.821917808219178,0.8055555555555556,0.8717948717948718,0.8266666666666665,0.8461538461538461
11,0.6987951807228916,0.675,0.6913580246913581,0.6913580246913581,0.7105263157894737,0.6976744186046511,0.6904761904761904,0.7228915662650603,0.7142857142857143,0.7407407407407408
12,0.6233766233766234,0.6419753086419754,0.6842105263157895,0.6756756756756757,0.6216216216216217,0.6172839506172839,0.6666666666666667,0.6486486486486487,0.6933333333333332,0.72
13,0.675,0.8148148148148149,0.7894736842105263,0.7727272727272727,0.8095238095238095,0.6341463414634146,0.7749999999999999,0.7906976744186047,0.7804878048780488,0.8
14,0.6153846153846153,0.6500000000000001,0.6756756756756757,0.7368421052631577,0.7200000000000001,0.575,0.6753246753246753,0.7123287671232876,0.684931506849315,0.684931506849315
15,0.7200000000000001,0.775,0.775,0.8048780487804876,0.8395061728395062,0.6301369863013699,0.7560975609756099,0.8433734939759037,0.8433734939759037,0.8674698795180722
16,0.725,0.7948717948717949,0.8157894736842106,0.8192771084337348,0.8095238095238095,0.7073170731707318,0.775,0.8,0.7894736842105262,0.8235294117647058
17,0.8250000000000001,0.8048780487804877,0.8192771084337348,0.7764705882352942,0.7710843373493976,0.8,0.8192771084337348,0.8095238095238095,0.8354430379746836,0.7654320987654322
18,0.746987951807229,0.7654320987654322,0.7948717948717948,0.810126582278481,0.7749999999999999,0.6987951807228916,0.8157894736842105,0.7999999999999999,0.8292682926829268,0.8536585365853658
19,0.6987951807228916,0.8139534883720929,0.8148148148148149,0.8045977011494252,0.7951807228915663,0.6904761904761904,0.7654320987654322,0.7710843373493976,0.7710843373493976,0.7380952380952381
20,0.6835443037974684,0.7073170731707317,0.7297297297297297,0.7532467532467532,0.7837837837837839,0.6829268292682927,0.8051948051948052,0.7532467532467532,0.7848101265822786,0.7407407407407408
21,0.6666666666666667,0.761904761904762,0.7901234567901235,0.7499999999999999,0.7272727272727273,0.6823529411764706,0.7317073170731707,0.761904761904762,0.7804878048780488,0.7160493827160495
22,0.6571428571428573,0.6578947368421052,0.6486486486486487,0.6842105263157895,0.6923076923076923,0.5753424657534246,0.6478873239436621,0.684931506849315,0.6944444444444445,0.6578947368421052
23,0.7123287671232876,0.6923076923076923,0.7027027027027027,0.7532467532467532,0.767123287671233,0.7105263157894737,0.684931506849315,0.7466666666666667,0.72,0.7123287671232876
24,0.7951807228915663,0.810126582278481,0.810126582278481,0.8333333333333334,0.8192771084337348,0.7380952380952381,0.7848101265822786,0.8333333333333334,0.8354430379746834,0.8433734939759037
25,0.7466666666666666,0.8095238095238095,0.8395061728395062,0.8148148148148148,0.8433734939759037,0.7088607594936708,0.8354430379746834,0.825,0.7948717948717949,0.8433734939759037
26,0.7999999999999999,0.8387096774193549,0.8351648351648353,0.7906976744186046,0.8045977011494253,0.7415730337078651,0.8505747126436781,0.8139534883720929,0.7906976744186046,0.8314606741573034
27,0.7654320987654322,0.8354430379746836,0.8,0.7654320987654322,0.7654320987654322,0.7692307692307694,0.810126582278481,0.7901234567901235,0.8048780487804877,0.7999999999999999
28,0.64,0.7532467532467532,0.767123287671233,0.7692307692307694,0.7804878048780488,0.6315789473684211,0.7012987012987012,0.7499999999999999,0.7733333333333334,0.72
29,0.64,0.7317073170731707,0.72,0.7341772151898733,0.725,0.675,0.6835443037974684,0.7532467532467532,0.7179487179487181,0.675
