,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.8089887640449439,0.8000000000000002,0.8089887640449439,0.7954545454545455,0.8222222222222222,0.7777777777777778,0.8372093023255814,0.8351648351648352,0.8139534883720929,0.8045977011494253
1,0.746987951807229,0.6582278481012658,0.7012987012987012,0.7317073170731707,0.738095238095238,0.6436781609195403,0.6666666666666666,0.7250000000000001,0.675,0.6923076923076923
2,0.6933333333333332,0.7368421052631579,0.7948717948717948,0.7594936708860759,0.7901234567901234,0.7435897435897436,0.7567567567567567,0.7560975609756098,0.7692307692307692,0.7200000000000001
3,0.8181818181818183,0.8333333333333333,0.8433734939759038,0.8695652173913044,0.8387096774193549,0.8131868131868132,0.853932584269663,0.8387096774193549,0.8387096774193549,0.8800000000000001
4,0.8181818181818183,0.8571428571428571,0.891566265060241,0.8131868131868132,0.8351648351648352,0.7586206896551724,0.8636363636363636,0.8314606741573033,0.8409090909090908,0.8395061728395062
5,0.7865168539325843,0.8222222222222222,0.8351648351648352,0.8602150537634408,0.8387096774193549,0.7526881720430108,0.8275862068965518,0.8222222222222222,0.8444444444444444,0.6829268292682927
6,0.853932584269663,0.8505747126436781,0.8314606741573033,0.8735632183908046,0.8636363636363636,0.7916666666666666,0.8764044943820225,0.8222222222222222,0.8351648351648352,0.851063829787234
7,0.8131868131868132,0.7954545454545455,0.8045977011494253,0.8043478260869565,0.8131868131868132,0.7586206896551724,0.8000000000000002,0.8131868131868132,0.8000000000000002,0.7472527472527473
8,0.7906976744186047,0.7586206896551724,0.7619047619047619,0.7912087912087912,0.8085106382978723,0.7294117647058822,0.8089887640449439,0.8000000000000002,0.7912087912087912,0.7676767676767676
9,0.7956989247311829,0.6966292134831461,0.7499999999999999,0.8275862068965518,0.8409090909090908,0.7083333333333334,0.7816091954022989,0.8181818181818183,0.823529411764706,0.8000000000000002
10,0.7826086956521738,0.7816091954022989,0.8000000000000002,0.8181818181818183,0.8602150537634408,0.6881720430107527,0.7906976744186047,0.8314606741573033,0.7816091954022989,0.7209302325581395
11,0.75,0.7710843373493975,0.7901234567901234,0.7710843373493975,0.8,0.7200000000000001,0.7532467532467533,0.8250000000000001,0.8101265822784811,0.7906976744186047
12,0.7857142857142856,0.7912087912087912,0.8604651162790697,0.7741935483870969,0.7956989247311829,0.7741935483870969,0.8351648351648352,0.7956989247311829,0.8043478260869565,0.8314606741573033
13,0.7865168539325843,0.8000000000000002,0.8275862068965518,0.8131868131868132,0.7826086956521738,0.7415730337078651,0.7912087912087912,0.8043478260869565,0.853932584269663,0.7816091954022989
14,0.8409090909090908,0.7272727272727273,0.8333333333333333,0.7912087912087912,0.7916666666666666,0.7727272727272727,0.823529411764706,0.7741935483870969,0.8000000000000002,0.8666666666666667
15,0.7835051546391751,0.853932584269663,0.8604651162790697,0.8351648351648352,0.7872340425531914,0.7252747252747253,0.8275862068965518,0.8314606741573033,0.8636363636363636,0.8351648351648352
16,0.8139534883720929,0.7674418604651163,0.7816091954022989,0.823529411764706,0.8314606741573033,0.738095238095238,0.8192771084337349,0.8409090909090908,0.8275862068965518,0.775
17,0.8314606741573033,0.8095238095238095,0.7951807228915663,0.9176470588235294,0.8837209302325582,0.7912087912087912,0.8444444444444444,0.8735632183908046,0.8764044943820225,0.8043478260869565
18,0.7804878048780488,0.7317073170731707,0.746987951807229,0.7912087912087912,0.7777777777777778,0.7073170731707318,0.7073170731707318,0.7954545454545455,0.776470588235294,0.7640449438202247
19,0.7560975609756098,0.7250000000000001,0.7654320987654321,0.823529411764706,0.8222222222222222,0.7311827956989247,0.7407407407407408,0.8372093023255814,0.8048780487804879,0.8247422680412372
20,0.776470588235294,0.8181818181818183,0.8275862068965518,0.8275862068965518,0.8372093023255814,0.8043478260869565,0.823529411764706,0.7865168539325843,0.8505747126436781,0.8045977011494253
21,0.8409090909090908,0.7951807228915663,0.8433734939759038,0.8131868131868132,0.8,0.7045454545454545,0.8275862068965518,0.7956989247311829,0.8000000000000002,0.7906976744186047
22,0.7578947368421052,0.7529411764705882,0.7857142857142856,0.7826086956521738,0.7708333333333334,0.7499999999999999,0.7826086956521738,0.7826086956521738,0.7826086956521738,0.7640449438202247
23,0.8260869565217391,0.7865168539325843,0.8275862068965518,0.8505747126436781,0.8505747126436781,0.7608695652173912,0.7865168539325843,0.8636363636363636,0.8505747126436781,0.7499999999999999
24,0.7872340425531914,0.8478260869565217,0.8260869565217391,0.8351648351648352,0.8409090909090908,0.7692307692307693,0.8351648351648352,0.8000000000000002,0.8571428571428571,0.8478260869565217
25,0.7560975609756098,0.6835443037974683,0.7407407407407408,0.7804878048780488,0.8139534883720929,0.6813186813186812,0.8095238095238095,0.7857142857142856,0.7710843373493975,0.7619047619047619
26,0.8735632183908046,0.823529411764706,0.8275862068965518,0.7857142857142856,0.8095238095238095,0.746987951807229,0.8372093023255814,0.8260869565217391,0.8409090909090908,0.8222222222222222
27,0.7619047619047619,0.8148148148148148,0.7804878048780488,0.7674418604651163,0.7906976744186047,0.7816091954022989,0.746987951807229,0.7586206896551724,0.776470588235294,0.7674418604651163
28,0.8045977011494253,0.7654320987654321,0.7951807228915663,0.8045977011494253,0.8139534883720929,0.7640449438202247,0.7710843373493975,0.8181818181818183,0.7816091954022989,0.8275862068965518
29,0.8192771084337349,0.8095238095238095,0.7857142857142856,0.8470588235294118,0.8351648351648352,0.7640449438202247,0.8292682926829269,0.8314606741573033,0.8571428571428571,0.8470588235294118
