,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.7291666666666666,0.6896551724137931,0.8181818181818182,0.7912087912087913,0.7608695652173912,0.6451612903225806,0.7628865979381443,0.7346938775510204,0.723404255319149,0.7755102040816325
1,0.7529411764705882,0.7294117647058823,0.7710843373493975,0.7951807228915662,0.8095238095238095,0.7272727272727273,0.7906976744186047,0.7710843373493975,0.813953488372093,0.7951807228915662
2,0.8372093023255814,0.7999999999999999,0.7999999999999999,0.8275862068965516,0.8222222222222222,0.7619047619047619,0.7816091954022989,0.8275862068965516,0.8192771084337349,0.8089887640449439
3,0.7777777777777778,0.7586206896551724,0.7816091954022989,0.7954545454545454,0.7816091954022989,0.7415730337078651,0.7526881720430109,0.8089887640449439,0.7727272727272727,0.8172043010752688
4,0.7674418604651163,0.7,0.7407407407407407,0.8,0.7727272727272727,0.6976744186046512,0.7640449438202246,0.8314606741573034,0.7954545454545454,0.7692307692307692
5,0.6666666666666667,0.7126436781609194,0.6976744186046512,0.7415730337078651,0.7391304347826088,0.6966292134831461,0.7209302325581395,0.717391304347826,0.7356321839080459,0.7727272727272727
6,0.8210526315789474,0.7954545454545454,0.8602150537634408,0.8571428571428572,0.8400000000000001,0.8085106382978724,0.8659793814432989,0.8400000000000001,0.8541666666666666,0.8400000000000001
7,0.8172043010752689,0.7912087912087912,0.8260869565217391,0.7659574468085107,0.75,0.7659574468085107,0.7912087912087912,0.7526881720430108,0.7872340425531915,0.7708333333333333
8,0.7272727272727272,0.7472527472527473,0.75,0.7674418604651162,0.7954545454545454,0.6976744186046512,0.744186046511628,0.8478260869565218,0.7727272727272727,0.8314606741573034
9,0.7789473684210526,0.7954545454545454,0.8260869565217391,0.8333333333333334,0.8333333333333334,0.723404255319149,0.7956989247311829,0.8247422680412372,0.8421052631578947,0.8125
10,0.7529411764705882,0.8235294117647057,0.8235294117647057,0.8181818181818182,0.8089887640449439,0.7619047619047619,0.813953488372093,0.8043478260869565,0.853932584269663,0.8131868131868133
11,0.7777777777777778,0.6987951807228916,0.7160493827160493,0.7857142857142857,0.8045977011494252,0.6818181818181819,0.7529411764705882,0.8048780487804879,0.7804878048780487,0.7951807228915662
12,0.795698924731183,0.7764705882352942,0.8314606741573034,0.7708333333333333,0.7708333333333333,0.7608695652173912,0.7578947368421053,0.7659574468085105,0.7659574468085105,0.7708333333333333
13,0.7872340425531915,0.8095238095238095,0.813953488372093,0.8351648351648351,0.8478260869565217,0.6976744186046512,0.7906976744186047,0.8387096774193549,0.8444444444444444,0.8172043010752688
14,0.7954545454545454,0.7857142857142857,0.8275862068965516,0.8275862068965516,0.8181818181818182,0.7826086956521738,0.8131868131868133,0.8478260869565217,0.8409090909090909,0.8505747126436781
15,0.7777777777777777,0.7586206896551724,0.8089887640449439,0.7555555555555556,0.7640449438202247,0.7333333333333334,0.7777777777777777,0.7333333333333334,0.7640449438202247,0.7865168539325843
16,0.6588235294117648,0.7142857142857143,0.7529411764705882,0.7912087912087912,0.7777777777777777,0.6428571428571429,0.744186046511628,0.7912087912087912,0.7640449438202247,0.7659574468085107
17,0.7526881720430108,0.7727272727272727,0.7954545454545454,0.851063829787234,0.8333333333333334,0.75,0.7956989247311829,0.836734693877551,0.8333333333333334,0.8172043010752689
18,0.75,0.7209302325581395,0.744186046511628,0.7692307692307692,0.7659574468085107,0.68,0.7096774193548386,0.787878787878788,0.7872340425531915,0.7628865979381444
19,0.8125,0.7826086956521738,0.8043478260869567,0.8444444444444444,0.8181818181818182,0.7755102040816326,0.7956989247311829,0.8936170212765957,0.8695652173913043,0.8541666666666666
20,0.7126436781609196,0.7764705882352942,0.7529411764705882,0.7586206896551724,0.7415730337078651,0.6956521739130436,0.7173913043478262,0.7555555555555555,0.7954545454545454,0.7692307692307692
21,0.7499999999999999,0.8045977011494252,0.8172043010752688,0.8510638297872339,0.8453608247422681,0.7346938775510204,0.8041237113402062,0.8602150537634409,0.8421052631578947,0.8541666666666667
22,0.7586206896551724,0.7160493827160493,0.7441860465116279,0.7391304347826088,0.7872340425531915,0.651685393258427,0.6888888888888888,0.7826086956521738,0.7555555555555555,0.7708333333333333
23,0.8247422680412372,0.8041237113402062,0.8478260869565217,0.7959183673469387,0.8163265306122448,0.8200000000000001,0.8297872340425532,0.8200000000000001,0.8333333333333334,0.7959183673469387
24,0.75,0.6666666666666667,0.7272727272727273,0.7250000000000001,0.7407407407407407,0.7710843373493975,0.7012987012987012,0.8095238095238095,0.7341772151898734,0.7073170731707318
25,0.7032967032967034,0.7674418604651162,0.7586206896551724,0.7272727272727272,0.7415730337078651,0.7191011235955055,0.7472527472527473,0.7816091954022988,0.7954545454545454,0.7826086956521738
26,0.7777777777777777,0.7954545454545454,0.8000000000000002,0.8172043010752689,0.8387096774193549,0.7126436781609194,0.7272727272727272,0.8085106382978724,0.7865168539325843,0.8041237113402061
27,0.7529411764705882,0.7073170731707317,0.738095238095238,0.7692307692307692,0.7872340425531915,0.7126436781609194,0.761904761904762,0.7956989247311829,0.75,0.8210526315789474
28,0.7865168539325843,0.6744186046511628,0.738095238095238,0.7317073170731708,0.761904761904762,0.7826086956521738,0.7710843373493975,0.7586206896551724,0.7764705882352941,0.7586206896551724
29,0.8333333333333334,0.8131868131868132,0.8541666666666666,0.8686868686868686,0.8686868686868686,0.851063829787234,0.8571428571428572,0.8484848484848485,0.8571428571428572,0.8400000000000001
