,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.6744186046511628,0.7032967032967032,0.689655172413793,0.776470588235294,0.7857142857142856,0.7586206896551724,0.775,0.7999999999999998,0.7710843373493975,0.7572815533980582
1,0.75,0.8045977011494252,0.7654320987654321,0.7951807228915664,0.8089887640449438,0.7333333333333332,0.7407407407407407,0.7865168539325844,0.7674418604651162,0.7710843373493975
2,0.674698795180723,0.7191011235955057,0.6823529411764706,0.7160493827160495,0.7126436781609194,0.6597938144329897,0.6666666666666667,0.7045454545454546,0.688888888888889,0.6818181818181819
3,0.7857142857142858,0.7272727272727272,0.7272727272727272,0.7901234567901234,0.8235294117647058,0.7126436781609194,0.8571428571428571,0.8433734939759038,0.7951807228915664,0.7951807228915664
4,0.8089887640449439,0.8210526315789474,0.8297872340425533,0.8666666666666667,0.8666666666666667,0.7956989247311829,0.8409090909090908,0.8275862068965518,0.853932584269663,0.7916666666666666
5,0.689655172413793,0.7191011235955056,0.7045454545454545,0.7640449438202247,0.7708333333333334,0.7252747252747253,0.7816091954022989,0.7578947368421052,0.7954545454545455,0.738095238095238
6,0.7073170731707318,0.7906976744186047,0.7317073170731707,0.8,0.8,0.7999999999999998,0.7594936708860759,0.8048780487804879,0.7804878048780488,0.7951807228915663
7,0.738095238095238,0.8048780487804879,0.8048780487804879,0.8250000000000001,0.8536585365853658,0.7692307692307692,0.7901234567901234,0.8505747126436781,0.8536585365853658,0.7804878048780488
8,0.7228915662650601,0.738095238095238,0.7317073170731707,0.8433734939759038,0.8470588235294118,0.7058823529411765,0.7594936708860759,0.8192771084337349,0.8095238095238095,0.7999999999999998
9,0.7058823529411765,0.746987951807229,0.7012987012987012,0.7341772151898734,0.75,0.6590909090909091,0.7654320987654321,0.7901234567901234,0.7654320987654321,0.7816091954022989
10,0.6746987951807228,0.6829268292682927,0.7088607594936709,0.7000000000000001,0.7560975609756098,0.6329113924050633,0.6666666666666667,0.7160493827160493,0.7012987012987012,0.7435897435897436
11,0.8666666666666666,0.8387096774193549,0.8636363636363636,0.8089887640449438,0.8131868131868132,0.7708333333333333,0.8089887640449438,0.8387096774193549,0.8222222222222223,0.8260869565217391
12,0.6341463414634146,0.776470588235294,0.7356321839080461,0.7999999999999999,0.813953488372093,0.761904761904762,0.7804878048780488,0.7865168539325844,0.7674418604651162,0.7674418604651162
13,0.7789473684210526,0.7252747252747253,0.7578947368421053,0.8043478260869565,0.7872340425531915,0.7499999999999999,0.8222222222222223,0.8222222222222223,0.782608695652174,0.8095238095238095
14,0.6666666666666666,0.7692307692307693,0.735632183908046,0.7710843373493975,0.7951807228915663,0.7555555555555555,0.7654320987654321,0.7999999999999998,0.8095238095238095,0.7628865979381444
15,0.7000000000000001,0.6823529411764706,0.6923076923076923,0.6944444444444444,0.7532467532467533,0.6666666666666665,0.6933333333333332,0.7088607594936709,0.7272727272727274,0.7435897435897436
16,0.675,0.6966292134831461,0.7073170731707318,0.7250000000000001,0.7317073170731707,0.6352941176470589,0.7317073170731707,0.7250000000000001,0.7407407407407408,0.7228915662650601
17,0.7826086956521738,0.8409090909090908,0.7499999999999999,0.8222222222222222,0.8000000000000002,0.8131868131868132,0.8314606741573033,0.853932584269663,0.8571428571428571,0.8045977011494253
18,0.7407407407407408,0.7640449438202247,0.7272727272727273,0.7906976744186047,0.7727272727272727,0.7142857142857142,0.738095238095238,0.7816091954022989,0.7640449438202247,0.7441860465116279
19,0.7407407407407408,0.7901234567901234,0.7179487179487178,0.7160493827160493,0.7294117647058822,0.7088607594936709,0.7594936708860759,0.7441860465116279,0.746987951807229,0.8045977011494253
20,0.7654320987654321,0.8275862068965518,0.7999999999999998,0.823529411764706,0.8045977011494253,0.7654320987654321,0.7816091954022989,0.8409090909090908,0.7906976744186047,0.7906976744186047
21,0.7317073170731708,0.7407407407407407,0.7710843373493975,0.761904761904762,0.813953488372093,0.7228915662650603,0.7999999999999999,0.7954545454545455,0.8095238095238095,0.813953488372093
22,0.7529411764705882,0.7901234567901234,0.7317073170731708,0.8148148148148148,0.8433734939759038,0.7209302325581396,0.8095238095238095,0.8235294117647058,0.8148148148148148,0.7804878048780488
23,0.6511627906976744,0.6451612903225806,0.6896551724137931,0.7073170731707318,0.7073170731707318,0.688888888888889,0.7,0.7529411764705882,0.6987951807228915,0.6987951807228915
24,0.7555555555555555,0.8297872340425533,0.7777777777777778,0.8131868131868132,0.8172043010752689,0.735632183908046,0.8095238095238095,0.7916666666666666,0.8222222222222222,0.7999999999999999
25,0.6746987951807228,0.7058823529411765,0.7058823529411765,0.7951807228915663,0.7865168539325843,0.7951807228915663,0.7317073170731707,0.7857142857142856,0.7619047619047619,0.8131868131868132
26,0.6823529411764706,0.7045454545454545,0.6904761904761906,0.7560975609756098,0.7674418604651163,0.6521739130434782,0.7586206896551724,0.7499999999999999,0.7441860465116279,0.7368421052631577
27,0.7710843373493975,0.8275862068965518,0.776470588235294,0.8250000000000001,0.8395061728395062,0.7906976744186047,0.7901234567901234,0.8433734939759038,0.8048780487804879,0.8631578947368421
28,0.7111111111111111,0.7096774193548386,0.735632183908046,0.7228915662650601,0.776470588235294,0.7032967032967032,0.7619047619047619,0.8045977011494253,0.7294117647058822,0.7391304347826088
29,0.7560975609756098,0.7250000000000001,0.7901234567901234,0.6913580246913581,0.7228915662650601,0.746987951807229,0.75,0.7228915662650601,0.7073170731707318,0.7272727272727273
